READ latency raw data: op, timestamp(ms), latency(us)
read,44598,1684502181103
read,4987,1684502181108
read,46568,1684502181155
read,8278,1684502181165
read,4060,1684502181169
read,5852,1684502181175
read,43991,1684502181219
read,4452,1684502181223
read,47506,1684502181271
read,4470,1684502181275
read,43265,1684502181319
read,4085,1684502181421
read,43188,1684502181555
read,4620,1684502181559
read,3602,1684502181563
read,4538,1684502181567
read,43216,1684502181611
read,4837,1684502181616
read,3554,1684502181619
read,45956,1684502181675
read,47931,1684502181723
read,4151,1684502181727
read,46910,1684502181829
read,46460,1684502181875
read,3367,1684502181879
read,9686,1684502181888
read,45508,1684502181940
read,47229,1684502181987
read,46961,1684502182327
read,3994,1684502182571
read,3756,1684502182575
read,45581,1684502182671
read,43470,1684502182715
read,45494,1684502182767
read,4063,1684502182776
read,3650,1684502182881
read,46981,1684502183023
read,4404,1684502183028
read,46449,1684502183263
read,44401,1684502183499
read,43756,1684502183543
read,2958,1684502183546
read,5417,1684502183551
read,3691,1684502183555
read,3835,1684502183661
read,4422,1684502183665
read,3624,1684502183669
read,46179,1684502183715
read,4216,1684502183808
read,4419,1684502183812
read,4119,1684502184016
read,48423,1684502184299
read,43850,1684502184487
read,46607,1684502184683
read,2993,1684502184734
read,45859,1684502184780
read,45219,1684502184831
read,47978,1684502184879
read,3913,1684502184883
read,3579,1684502184886
read,44457,1684502184931
read,3419,1684502184934
read,48517,1684502185128
read,4428,1684502185132
read,3404,1684502185136
read,47511,1684502185183
read,46280,1684502185432
read,45585,1684502185483
read,48736,1684502185532
read,3202,1684502185631
read,3948,1684502185776
read,49034,1684502185873
read,6211,1684502185981
read,3507,1684502185984
read,45683,1684502186079
read,48290,1684502186127
read,3041,1684502186130
read,5472,1684502186225
read,2512,1684502186228
read,43640,1684502186367
read,4436,1684502186421
read,46014,1684502186467
read,2679,1684502186470
read,2348,1684502186473
read,5764,1684502186526
read,47055,1684502186623
read,3771,1684502186771
read,3808,1684502186775
read,46015,1684502186911
read,43507,1684502187095
read,3154,1684502187098
read,3327,1684502187101
read,46703,1684502187239
read,47993,1684502187336
read,47457,1684502187383
read,5462,1684502187439
read,44804,1684502187483
read,7229,1684502187585
read,45976,1684502187631
read,3632,1684502187684
read,46467,1684502187731
read,45177,1684502187871
read,48202,1684502187919
read,2975,1684502187922
read,44414,1684502187967
read,44190,1684502188011
read,6892,1684502188018
read,5587,1684502188023
read,46704,1684502188319
read,4319,1684502188417
read,49610,1684502188467
read,47413,1684502188563
read,4168,1684502188661
read,3768,1684502188763
read,44150,1684502188807
read,3855,1684502188811
read,3652,1684502188864
read,3603,1684502188959
read,43816,1684502189003
read,48393,1684502189051
read,3776,1684502189251
read,50423,1684502189396
read,4184,1684502189400
read,3516,1684502189451
read,47805,1684502189499
read,44657,1684502189602
read,6121,1684502189609
read,3054,1684502189612
read,48561,1684502189712
read,3927,1684502189905
read,11319,1684502189916
read,4044,1684502189920
read,3451,1684502189924
read,4606,1684502190016
read,4838,1684502190021
read,3741,1684502190072
read,3080,1684502190075
read,4181,1684502190351
read,3609,1684502190455
read,50067,1684502190558
read,4118,1684502190562
read,46726,1684502190707
read,3769,1684502190710
read,3031,1684502190951
read,2663,1684502190954
read,44538,1684502191163
read,48044,1684502191211
read,48163,1684502191259
read,2649,1684502191398
read,3642,1684502191402
read,3927,1684502191547
read,3386,1684502191558
read,3596,1684502191799
read,8143,1684502191807
read,4545,1684502191905
read,3965,1684502192060
read,3379,1684502192063
read,3310,1684502192112
read,46158,1684502192267
read,2634,1684502192407
read,6212,1684502192534
read,3748,1684502192594
read,2687,1684502192597
read,2338,1684502192599
read,3436,1684502192603
read,44718,1684502192647
read,4024,1684502192743
read,43005,1684502192887
read,2741,1684502192889
read,3689,1684502192938
read,3127,1684502192942
read,3452,1684502193141
read,5743,1684502193147
read,6841,1684502193254
read,44889,1684502193299
read,3456,1684502193351
read,3310,1684502193355
read,44623,1684502193399
read,4372,1684502193546
read,2686,1684502193647
read,3656,1684502193712
read,4387,1684502193859
read,53630,1684502193964
read,2615,1684502194014
read,4294,1684502194069
read,4465,1684502194074
read,44617,1684502194175
read,4738,1684502194180
read,43162,1684502194223
read,4825,1684502194236
read,48352,1684502194285
read,5591,1684502194290
read,3821,1684502194294
read,46996,1684502194391
read,3981,1684502194537
read,45902,1684502194582
read,6250,1684502194589
read,3730,1684502194592
read,3290,1684502194596
read,3270,1684502194599
read,3378,1684502194602
read,45339,1684502194791
read,44091,1684502194899
read,4087,1684502194903
read,46681,1684502195047
read,3815,1684502195050
read,3688,1684502195160
read,3130,1684502195163
read,47692,1684502195211
read,3814,1684502195214
read,4129,1684502195235
read,3132,1684502195238
read,3028,1684502195384
read,2337,1684502195387
read,43144,1684502195447
read,3516,1684502195499
read,2967,1684502195501
read,2696,1684502195555
read,3255,1684502195559
read,46235,1684502195666
read,3575,1684502195719
read,44875,1684502195770
read,2935,1684502195773
read,2491,1684502195776
read,2636,1684502195779
read,3584,1684502195782
read,3175,1684502195785
read,3589,1684502196005
read,45499,1684502196051
read,3737,1684502196163
read,2975,1684502196166
read,46752,1684502196223
read,3478,1684502196238
read,44932,1684502196283
read,3738,1684502196286
read,3589,1684502196290
read,3750,1684502196294
read,43283,1684502196438
read,46895,1684502196735
read,3469,1684502196752
read,3344,1684502196761
read,5442,1684502196865
read,5664,1684502196870
read,3097,1684502196874
read,3149,1684502196877
read,3147,1684502196927
read,3322,1684502197026
read,5220,1684502197233
read,3699,1684502197236
read,44866,1684502197483
read,5383,1684502197488
read,3384,1684502197492
read,3011,1684502197495
read,4211,1684502197608
read,5350,1684502197745
read,2619,1684502197838
CLEANUP latency raw data: op, timestamp(ms), latency(us)
cleanup,2,1684502197838
UPDATE latency raw data: op, timestamp(ms), latency(us)
update,47596,1684502173335
update,23393,1684502173367
update,20805,1684502173398
update,14134,1684502173412
update,9575,1684502173449
update,8572,1684502173461
update,6415,1684502173468
update,10906,1684502173479
update,6307,1684502173496
update,7765,1684502173509
update,6130,1684502173529
update,7714,1684502173543
update,8931,1684502173552
update,10210,1684502173563
update,9005,1684502173577
update,9727,1684502173587
update,12396,1684502173607
update,11215,1684502173618
update,17386,1684502173636
update,13711,1684502173649
update,7256,1684502173667
update,14691,1684502173685
update,7631,1684502173716
update,7805,1684502173724
update,7563,1684502173737
update,8496,1684502173745
update,7213,1684502173752
update,12754,1684502173765
update,9909,1684502173775
update,6885,1684502173792
update,7973,1684502173813
update,7514,1684502173821
update,8895,1684502173842
update,5451,1684502173851
update,7099,1684502173863
update,5915,1684502173869
update,8508,1684502173878
update,7299,1684502173904
update,10652,1684502173915
update,7269,1684502173933
update,6176,1684502173939
update,9798,1684502173955
update,6818,1684502173961
update,6374,1684502173989
update,5408,1684502173994
update,6447,1684502174001
update,11035,1684502174018
update,6626,1684502174030
update,11235,1684502174057
update,5097,1684502174079
update,7470,1684502174086
update,9334,1684502174111
update,7169,1684502174118
update,15829,1684502174137
update,6898,1684502174156
update,5041,1684502174161
update,6358,1684502174167
update,6805,1684502174186
update,8178,1684502174194
update,8174,1684502174208
update,5808,1684502174218
update,7113,1684502174237
update,6783,1684502174244
update,6536,1684502174250
update,9285,1684502174274
update,7629,1684502174281
update,6883,1684502174297
update,8191,1684502174305
update,9091,1684502174314
update,5964,1684502174320
update,7420,1684502174332
update,10567,1684502174361
update,7306,1684502174374
update,7650,1684502174382
update,9317,1684502174391
update,7100,1684502174399
update,9657,1684502174412
update,6523,1684502174418
update,9448,1684502174431
update,8826,1684502174440
update,4996,1684502174453
update,4799,1684502174461
update,8677,1684502174469
update,7889,1684502174486
update,9475,1684502174496
update,5250,1684502174501
update,7932,1684502174529
update,6035,1684502174540
update,7002,1684502174552
update,4935,1684502174567
update,6846,1684502174583
update,6863,1684502174609
update,6447,1684502174625
update,8075,1684502174648
update,6560,1684502174665
update,8325,1684502174673
update,7638,1684502174681
update,6982,1684502174688
update,6388,1684502174708
update,5903,1684502174719
update,6814,1684502174726
update,6130,1684502174732
update,10852,1684502174748
update,7644,1684502174762
update,7416,1684502174775
update,5912,1684502174800
update,5940,1684502174806
update,7176,1684502174813
update,10051,1684502174837
update,5883,1684502174843
update,5922,1684502174849
update,4856,1684502174854
update,6151,1684502174860
update,4959,1684502174871
update,5000,1684502174876
update,5239,1684502174888
update,8836,1684502174928
update,5561,1684502174933
update,5973,1684502174944
update,9876,1684502174958
update,6552,1684502174967
update,7712,1684502174980
update,6523,1684502174986
update,5471,1684502175022
update,5958,1684502175036
update,5402,1684502175046
update,6821,1684502175053
update,8751,1684502175074
update,6816,1684502175081
update,4565,1684502175100
update,7211,1684502175111
update,5655,1684502175133
update,6557,1684502175140
update,4607,1684502175159
update,4320,1684502175167
update,5920,1684502175177
update,6111,1684502175183
update,4521,1684502175188
update,11917,1684502175223
update,5119,1684502175228
update,4672,1684502175236
update,6137,1684502175243
update,6289,1684502175249
update,4650,1684502175259
update,8428,1684502175271
update,5919,1684502175277
update,5759,1684502175295
update,4553,1684502175299
update,6167,1684502175305
update,10370,1684502175322
update,6932,1684502175329
update,5971,1684502175338
update,5983,1684502175348
update,7728,1684502175356
update,6862,1684502175363
update,6057,1684502175374
update,5996,1684502175411
update,8765,1684502175420
update,4560,1684502175425
update,8484,1684502175440
update,6287,1684502175450
update,4836,1684502175476
update,6627,1684502175490
update,7427,1684502175508
update,49935,1684502175568
update,91780,1684502175664
update,10940,1684502175675
update,8877,1684502175733
update,94199,1684502175827
update,6579,1684502175883
update,4614,1684502175887
update,93034,1684502175980
update,55758,1684502176036
update,6209,1684502176042
update,4423,1684502176047
update,4673,1684502176111
update,5528,1684502176133
update,5240,1684502176138
update,4375,1684502176143
update,55197,1684502176247
update,5924,1684502176253
update,51850,1684502176305
update,51042,1684502176356
update,9077,1684502176366
update,12530,1684502176384
update,5490,1684502176390
update,53544,1684502176448
update,5368,1684502176458
update,48818,1684502176506
update,9205,1684502176516
update,91800,1684502176615
update,6958,1684502176631
update,88801,1684502176719
update,48154,1684502176772
update,12053,1684502176784
update,91843,1684502176876
update,91412,1684502176967
update,92355,1684502177060
update,6313,1684502177066
update,89136,1684502177155
update,7123,1684502177163
update,49347,1684502177257
update,9807,1684502177267
update,5410,1684502177272
update,5386,1684502177278
update,7762,1684502177335
update,93401,1684502177431
update,47205,1684502177527
update,48690,1684502177576
update,52200,1684502177676
update,90870,1684502177815
update,8180,1684502177824
update,91931,1684502177915
update,92518,1684502178008
update,11211,1684502178019
update,5212,1684502178028
update,95860,1684502178124
update,50462,1684502178188
update,92192,1684502178280
update,91149,1684502178419
update,90250,1684502178563
update,99229,1684502178680
update,95588,1684502178780
update,10351,1684502178791
update,89053,1684502178880
update,91750,1684502178975
update,50587,1684502179074
update,6028,1684502179080
update,91190,1684502179171
update,5676,1684502179177
update,48811,1684502179231
update,48664,1684502179284
update,50648,1684502179335
update,93287,1684502179428
update,8582,1684502179437
update,92790,1684502179629
update,50606,1684502179679
update,11038,1684502179690
update,48408,1684502179784
update,92243,1684502179876
update,91110,1684502179967
update,48596,1684502180016
update,95569,1684502180111
update,92527,1684502180295
update,95892,1684502180391
update,13271,1684502180405
update,49249,1684502180507
update,52795,1684502180560
update,49009,1684502180657
update,88106,1684502180863
update,91731,1684502180955
update,92664,1684502181053
update,51919,1684502181371
update,46261,1684502181417
update,90062,1684502181511
update,10058,1684502181629
update,54176,1684502181782
update,5767,1684502181894
update,49063,1684502182036
update,13840,1684502182050
update,90002,1684502182140
update,91226,1684502182231
update,48500,1684502182280
update,96483,1684502182423
update,7416,1684502182431
update,88091,1684502182519
update,48006,1684502182567
update,50540,1684502182626
update,6366,1684502182721
update,5714,1684502182772
update,90817,1684502182867
update,10342,1684502182878
update,46478,1684502182928
update,48185,1684502182976
update,49091,1684502183077
update,49050,1684502183126
update,90359,1684502183216
update,47478,1684502183310
update,93620,1684502183404
update,50219,1684502183454
update,48454,1684502183603
update,5500,1684502183609
update,47921,1684502183657
update,88649,1684502183804
update,55537,1684502183868
update,91733,1684502183960
update,47672,1684502184007
update,4755,1684502184012
update,48950,1684502184065
update,90738,1684502184156
update,94284,1684502184250
update,93108,1684502184392
update,50591,1684502184443
update,48160,1684502184535
update,53596,1684502184589
update,47481,1684502184636
update,48415,1684502184731
update,5494,1684502184786
update,94008,1684502185028
update,50933,1684502185079
update,48535,1684502185232
update,47764,1684502185280
update,49060,1684502185329
update,5474,1684502185334
update,51090,1684502185386
update,5348,1684502185437
update,96066,1684502185628
update,49017,1684502185680
update,92229,1684502185772
update,47130,1684502185824
update,98142,1684502185974
update,48747,1684502186033
update,89849,1684502186220
update,47758,1684502186276
update,47171,1684502186323
update,48685,1684502186415
update,47146,1684502186520
update,50145,1684502186576
update,48353,1684502186671
update,4704,1684502186676
update,91490,1684502186767
update,89970,1684502186865
update,92421,1684502187004
update,47393,1684502187051
update,90941,1684502187192
update,49015,1684502187288
update,49606,1684502187433
update,93951,1684502187577
update,49568,1684502187680
update,94676,1684502187826
update,92611,1684502188116
update,51451,1684502188168
update,50753,1684502188218
update,53293,1684502188272
update,94072,1684502188413
update,49096,1684502188516
update,93271,1684502188657
update,92599,1684502188753
update,5288,1684502188759
update,49988,1684502188861
update,91176,1684502188955
update,51264,1684502189103
update,48858,1684502189152
update,49004,1684502189201
update,46482,1684502189247
update,94753,1684502189346
update,46929,1684502189447
update,48425,1684502189547
update,10494,1684502189558
update,51924,1684502189664
update,47432,1684502189760
update,48227,1684502189808
update,92756,1684502189901
update,87802,1684502190011
update,46845,1684502190068
update,89000,1684502190164
update,92059,1684502190256
update,91352,1684502190347
update,52352,1684502190404
update,47494,1684502190451
update,52681,1684502190508
update,48556,1684502190611
update,49087,1684502190660
update,49170,1684502190759
update,47709,1684502190807
update,48704,1684502190856
update,91383,1684502190948
update,50692,1684502191005
update,47024,1684502191052
update,52095,1684502191104
update,14120,1684502191118
update,88292,1684502191347
update,48180,1684502191396
update,49681,1684502191452
update,91816,1684502191543
update,6934,1684502191554
update,91275,1684502191649
update,50648,1684502191700
update,6871,1684502191707
update,88028,1684502191795
update,93006,1684502191900
update,9143,1684502191914
update,49472,1684502191963
update,91449,1684502192056
update,46028,1684502192109
update,52699,1684502192165
update,50229,1684502192215
update,5450,1684502192221
update,88307,1684502192355
update,48476,1684502192404
update,15425,1684502192422
update,7908,1684502192430
update,97834,1684502192528
update,56154,1684502192590
update,91935,1684502192739
update,8503,1684502192752
update,91738,1684502192844
update,45385,1684502192935
update,96219,1684502193038
update,51375,1684502193089
update,48206,1684502193137
update,48795,1684502193196
update,51208,1684502193247
update,49262,1684502193348
update,91844,1684502193491
update,50174,1684502193541
update,47816,1684502193594
update,50256,1684502193644
update,50834,1684502193697
update,10817,1684502193708
update,51813,1684502193764
update,90970,1684502193855
update,50565,1684502193910
update,47530,1684502194011
update,51251,1684502194065
update,56320,1684502194130
update,8739,1684502194231
update,49523,1684502194344
update,48862,1684502194440
update,92331,1684502194533
update,92399,1684502194695
update,50334,1684502194745
update,9809,1684502194800
update,48351,1684502194849
update,5548,1684502194854
update,48490,1684502194951
update,48738,1684502195000
update,6953,1684502195057
update,6171,1684502195064
update,91784,1684502195155
update,8173,1684502195223
update,8186,1684502195231
update,5256,1684502195243
update,91280,1684502195335
update,46373,1684502195381
update,11749,1684502195398
update,5060,1684502195403
update,48373,1684502195495
update,51219,1684502195553
update,6165,1684502195565
update,46852,1684502195612
update,8383,1684502195620
update,48620,1684502195715
update,6839,1684502195726
update,47880,1684502195833
update,6887,1684502195840
update,91099,1684502195931
update,7816,1684502195939
update,48560,1684502195988
update,5621,1684502195993
update,8474,1684502196002
update,8122,1684502196059
update,49350,1684502196108
update,51162,1684502196160
update,9907,1684502196176
update,11088,1684502196234
update,5791,1684502196300
update,87610,1684502196387
update,7887,1684502196395
update,48015,1684502196487
update,50298,1684502196537
update,90544,1684502196627
update,5737,1684502196633
update,54613,1684502196688
update,6560,1684502196741
update,7183,1684502196749
update,5305,1684502196757
update,90905,1684502196852
update,7598,1684502196859
update,46829,1684502196924
update,88669,1684502197015
update,7058,1684502197023
update,49898,1684502197076
update,54433,1684502197130
update,8037,1684502197138
update,88943,1684502197227
update,51823,1684502197288
update,49719,1684502197338
update,45397,1684502197383
update,47647,1684502197431
update,6818,1684502197438
update,4961,1684502197500
update,6675,1684502197506
update,49648,1684502197556
update,47338,1684502197603
update,9985,1684502197618
update,49701,1684502197667
update,9504,1684502197677
update,46433,1684502197723
update,6378,1684502197730
update,10037,1684502197740
update,90162,1684502197835
[OVERALL], RunTime(ms), 25190
[OVERALL], Throughput(ops/sec), 39.69829297340215
[TOTAL_GCS_Copy], Count, 7
[TOTAL_GC_TIME_Copy], Time(ms), 21
[TOTAL_GC_TIME_%_Copy], Time(%), 0.0833664152441445
[TOTAL_GCS_MarkSweepCompact], Count, 0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.0
[TOTAL_GCs], Count, 7
[TOTAL_GC_TIME], Time(ms), 21
[TOTAL_GC_TIME_%], Time(%), 0.0833664152441445
[READ], Total Operations, 508
[READ], Below is a summary of latency in microseconds:, -1
[READ], Average, 14606.722440944883
[READ], Min, 2337
[READ], Max, 440957
[READ], p1, 2491
[READ], p5, 2741
[READ], p50, 4597
[READ], p90, 46607
[READ], p95, 47864
[READ], p99, 49034
[READ], p99.9, 440957
[READ], p99.99, 440957
[READ], Return=OK, 508
[CLEANUP], Total Operations, 1
[CLEANUP], Below is a summary of latency in microseconds:, -1
[CLEANUP], Average, 2.0
[CLEANUP], Min, 2
[CLEANUP], Max, 2
[CLEANUP], p1, 2
[CLEANUP], p5, 2
[CLEANUP], p50, 2
[CLEANUP], p90, 2
[CLEANUP], p95, 2
[CLEANUP], p99, 2
[CLEANUP], p99.9, 2
[CLEANUP], p99.99, 2
[UPDATE], Total Operations, 492
[UPDATE], Below is a summary of latency in microseconds:, -1
[UPDATE], Average, 35676.973577235774
[UPDATE], Min, 4320
[UPDATE], Max, 99229
[UPDATE], p1, 4553
[UPDATE], p5, 5097
[UPDATE], p50, 13711
[UPDATE], p90, 91733
[UPDATE], p95, 92790
[UPDATE], p99, 96219
[UPDATE], p99.9, 99229
[UPDATE], p99.99, 99229
[UPDATE], Return=OK, 492
