READ latency raw data: op, timestamp(ms), latency(us)
update,3186,1684045089573
update,3221,1684045089590
update,3389,1684045089616
update,3495,1684045089620
update,3667,1684045089623
update,3484,1684045089630
update,3299,1684045089637
update,3324,1684045089640
update,5447,1684045089646
update,4592,1684045089656
update,3270,1684045089660
update,5505,1684045089665
update,3754,1684045089669
update,9129,1684045089678
update,2991,1684045089685
update,3363,1684045089708
update,3189,1684045089711
update,3352,1684045089718
update,5938,1684045089723
update,8175,1684045089732
update,3352,1684045089741
update,3235,1684045089755
update,3352,1684045089762
update,7540,1684045089769
update,10165,1684045089798
update,3075,1684045089801
update,3257,1684045089811
update,3429,1684045089822
update,4617,1684045089826
update,3039,1684045089834
update,3584,1684045089837
update,4127,1684045089852
update,3542,1684045089859
update,5773,1684045089878
update,4896,1684045089898
update,3130,1684045089901
update,3256,1684045089905
update,3039,1684045089908
update,5307,1684045089920
update,6719,1684045089934
update,4967,1684045089939
update,3324,1684045089947
update,3218,1684045089954
update,3268,1684045089960
update,3107,1684045089967
update,3320,1684045089978
update,3995,1684045089982
update,3432,1684045090002
update,4201,1684045090014
update,3934,1684045090018
update,3117,1684045090036
update,3855,1684045090039
update,3499,1684045090043
update,5458,1684045090048
update,2999,1684045090051
update,2993,1684045090061
update,3176,1684045090067
update,3492,1684045090070
update,3485,1684045090085
update,3331,1684045090088
update,3935,1684045090105
update,3139,1684045090114
update,3028,1684045090124
update,6381,1684045090130
update,3169,1684045090133
update,3203,1684045090146
update,4473,1684045090150
update,9277,1684045090160
update,3217,1684045090163
update,4065,1684045090170
update,3889,1684045090174
update,3084,1684045090183
update,5869,1684045090206
update,3187,1684045090216
update,3263,1684045090234
update,5030,1684045090239
update,3107,1684045090245
update,4483,1684045090250
update,4656,1684045090254
update,3811,1684045090258
update,3128,1684045090261
update,3088,1684045090264
update,4609,1684045090269
update,3297,1684045090289
update,3127,1684045090292
update,3148,1684045090298
update,3072,1684045090301
update,5784,1684045090311
update,3113,1684045090314
update,3178,1684045090330
update,3858,1684045090337
update,3843,1684045090344
update,3293,1684045090352
update,3237,1684045090372
update,4199,1684045090388
update,3099,1684045090405
update,3013,1684045090418
update,3135,1684045090429
update,2967,1684045090435
update,2826,1684045090438
update,3188,1684045090444
update,2944,1684045090470
update,6806,1684045090488
update,3303,1684045090491
update,6632,1684045090498
update,3126,1684045090510
update,2893,1684045090513
update,3649,1684045090519
update,2923,1684045090522
update,2931,1684045090538
update,4032,1684045090542
update,3025,1684045090548
update,3253,1684045090564
update,7170,1684045090571
update,3119,1684045090577
update,3089,1684045090586
update,3126,1684045090593
update,2949,1684045090596
update,4155,1684045090603
update,3029,1684045090606
update,3043,1684045090609
update,3340,1684045090612
update,3257,1684045090637
update,3204,1684045090644
update,3117,1684045090648
update,3081,1684045090651
update,4370,1684045090665
update,3308,1684045090668
update,4775,1684045090680
update,3789,1684045090683
update,3123,1684045090697
update,3753,1684045090705
update,5436,1684045090711
update,3060,1684045090721
update,2690,1684045090729
update,2644,1684045090731
update,3070,1684045090734
update,2754,1684045090737
update,6503,1684045090744
update,2943,1684045090747
update,3404,1684045090750
update,2784,1684045090753
update,3416,1684045090756
update,5297,1684045090770
update,3749,1684045090793
update,2867,1684045090802
update,3194,1684045090805
update,3785,1684045090815
update,5509,1684045090824
update,3205,1684045090827
update,2912,1684045090830
update,2973,1684045090833
update,4345,1684045090843
update,4189,1684045090851
update,3001,1684045090863
update,3250,1684045090866
update,3021,1684045090869
update,7490,1684045090880
update,4160,1684045090884
update,2959,1684045090890
update,3136,1684045090894
update,11713,1684045090906
update,3080,1684045090912
update,2935,1684045090915
update,3058,1684045090951
update,3086,1684045090957
update,3943,1684045090961
update,5275,1684045090975
update,3087,1684045090978
update,3068,1684045090982
update,2991,1684045090985
update,4226,1684045090992
update,4547,1684045091004
update,3204,1684045091007
update,3107,1684045091013
update,2935,1684045091016
update,3118,1684045091019
update,2847,1684045091022
update,2816,1684045091029
update,3155,1684045091039
update,2870,1684045091042
update,2844,1684045091052
update,2558,1684045091058
update,5812,1684045091069
update,4544,1684045091084
update,3097,1684045091092
update,4598,1684045091100
update,4577,1684045091104
update,2837,1684045091110
update,6610,1684045091117
update,2964,1684045091120
update,3085,1684045091129
update,2908,1684045091132
update,4405,1684045091143
update,3044,1684045091146
update,2932,1684045091149
update,2923,1684045091152
update,2913,1684045091172
update,3644,1684045091184
update,2920,1684045091187
update,2954,1684045091190
update,2901,1684045091193
update,2703,1684045091195
update,4953,1684045091200
update,2787,1684045091206
update,2995,1684045091212
update,2940,1684045091215
update,2733,1684045091224
update,3655,1684045091228
update,2921,1684045091230
update,2856,1684045091233
update,3496,1684045091240
update,2929,1684045091252
update,2903,1684045091266
update,8065,1684045091283
update,2937,1684045091298
update,2668,1684045091300
update,2717,1684045091303
update,2771,1684045091328
update,2648,1684045091331
update,2711,1684045091333
update,3280,1684045091345
update,3053,1684045091374
update,2873,1684045091377
update,2761,1684045091379
update,4324,1684045091384
update,3490,1684045091393
update,4931,1684045091398
update,2644,1684045091400
update,2679,1684045091403
update,2594,1684045091406
update,2793,1684045091408
update,3641,1684045091423
update,2889,1684045091426
update,4015,1684045091433
update,2906,1684045091436
update,2908,1684045091459
update,3299,1684045091468
update,2865,1684045091477
update,2892,1684045091480
update,2749,1684045091483
update,2714,1684045091485
update,2774,1684045091488
update,4648,1684045091501
update,2941,1684045091504
update,3151,1684045091508
update,6380,1684045091517
update,6234,1684045091523
update,2789,1684045091529
update,2922,1684045091534
update,3318,1684045091541
update,2995,1684045091549
update,3214,1684045091556
update,2865,1684045091558
update,2988,1684045091568
update,2857,1684045091574
update,3549,1684045091578
update,3478,1684045091581
update,2972,1684045091584
update,3537,1684045091588
update,5445,1684045091593
update,3217,1684045091596
update,2859,1684045091605
update,3056,1684045091608
update,3054,1684045091611
update,2981,1684045091614
update,2865,1684045091617
update,3084,1684045091620
update,2941,1684045091623
update,2977,1684045091657
update,2889,1684045091660
update,2693,1684045091666
update,2769,1684045091672
update,2821,1684045091678
update,2873,1684045091681
update,4488,1684045091698
update,4003,1684045091713
update,3055,1684045091719
update,2886,1684045091728
update,2800,1684045091733
update,3330,1684045091746
update,2777,1684045091752
update,2658,1684045091758
update,4872,1684045091762
update,2859,1684045091785
update,7272,1684045091795
[OVERALL], RunTime(ms), 5580
[OVERALL], Throughput(ops/sec), 179.21146953405017
[TOTAL_GCS_Copy], Count, 6
[TOTAL_GC_TIME_Copy], Time(ms), 20
[TOTAL_GC_TIME_%_Copy], Time(%), 0.35842293906810035
[TOTAL_GCS_MarkSweepCompact], Count, 0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.0
[TOTAL_GCs], Count, 6
[TOTAL_GC_TIME], Time(ms), 20
[TOTAL_GC_TIME_%], Time(%), 0.35842293906810035
[READ], Total Operations, 492
[READ], Below is a summary of latency in microseconds:, -1
[READ], Average, 4355.422764227642
[READ], Min, 2556
[READ], Max, 17815
[READ], p1, 2599
[READ], p5, 2764
[READ], p50, 3670
[READ], p90, 6957
[READ], p95, 8472
[READ], p99, 10733
[READ], p99.9, 17815
[READ], p99.99, 17815
[READ], Return=OK, 492
[CLEANUP], Total Operations, 1
[CLEANUP], Below is a summary of latency in microseconds:, -1
[CLEANUP], Average, 2.0
[CLEANUP], Min, 2
[CLEANUP], Max, 2
[CLEANUP], p1, 2
[CLEANUP], p5, 2
[CLEANUP], p50, 2
[CLEANUP], p90, 2
[CLEANUP], p95, 2
[CLEANUP], p99, 2
[CLEANUP], p99.9, 2
[CLEANUP], p99.99, 2
[UPDATE], Total Operations, 508
[UPDATE], Below is a summary of latency in microseconds:, -1
[UPDATE], Average, 6338.181102362205
[UPDATE], Min, 2558
[UPDATE], Max, 1002902
[UPDATE], p1, 2658
[UPDATE], p5, 2793
[UPDATE], p50, 3788
[UPDATE], p90, 6890
[UPDATE], p95, 8224
[UPDATE], p99, 11190
[UPDATE], p99.9, 1002902
[UPDATE], p99.99, 1002902
[UPDATE], Return=OK, 508
