READ latency raw data: op, timestamp(ms), latency(us)
read,3617,1684501836624
read,3510,1684501836628
read,3344,1684501836631
read,6657,1684501836648
read,3710,1684501836665
read,3423,1684501836668
read,3725,1684501836672
read,5380,1684501836677
read,3572,1684501836681
read,3375,1684501836692
read,3343,1684501836695
read,3408,1684501836699
read,3131,1684501836705
read,3516,1684501836719
read,3679,1684501836722
read,4036,1684501836727
read,3474,1684501836734
read,3199,1684501836760
read,3430,1684501836767
read,3315,1684501836774
read,3424,1684501836781
read,3763,1684501836797
read,3405,1684501836801
read,3382,1684501836804
read,3133,1684501836807
read,3205,1684501836814
read,3634,1684501836817
read,3209,1684501836833
read,3167,1684501836840
read,3287,1684501836847
read,3363,1684501836850
read,3350,1684501836860
read,3288,1684501836863
read,3513,1684501836866
read,3248,1684501836890
read,3207,1684501836900
read,3235,1684501836907
read,4962,1684501836923
read,3851,1684501836927
read,3351,1684501836931
read,3407,1684501836934
read,3562,1684501836945
read,3357,1684501836948
read,3367,1684501836960
read,3828,1684501836964
read,3345,1684501836974
read,3371,1684501836977
read,3230,1684501837014
read,5908,1684501837027
read,3563,1684501837037
read,3235,1684501837048
read,5106,1684501837053
read,3014,1684501837065
read,3347,1684501837072
read,7167,1684501837089
read,4507,1684501837097
read,10023,1684501837107
read,3685,1684501837111
read,7929,1684501837125
read,5353,1684501837153
read,3550,1684501837163
read,3058,1684501837166
read,3037,1684501837169
read,3307,1684501837173
read,3315,1684501837176
read,3226,1684501837215
read,3213,1684501837218
read,3366,1684501837224
read,4102,1684501837232
read,3383,1684501837242
read,3135,1684501837248
read,3097,1684501837251
read,4771,1684501837256
read,6475,1684501837262
read,3444,1684501837281
read,6194,1684501837287
read,3091,1684501837295
read,3074,1684501837298
read,3361,1684501837321
read,4020,1684501837329
read,3182,1684501837332
read,2971,1684501837335
read,5895,1684501837341
read,7363,1684501837348
read,3112,1684501837361
read,3268,1684501837365
read,3084,1684501837371
read,3047,1684501837374
read,2978,1684501837377
read,3046,1684501837381
read,3232,1684501837390
read,3345,1684501837394
read,3325,1684501837421
read,3195,1684501837443
read,3310,1684501837446
read,3060,1684501837449
read,3406,1684501837452
read,3469,1684501837461
read,5786,1684501837470
read,3187,1684501837479
read,3096,1684501837482
read,3037,1684501837486
read,3181,1684501837492
read,3287,1684501837499
read,3401,1684501837509
read,3370,1684501837519
read,3248,1684501837522
read,3209,1684501837525
read,3672,1684501837532
read,3155,1684501837538
read,3014,1684501837541
read,3153,1684501837545
read,3683,1684501837558
read,6682,1684501837595
read,8115,1684501837603
read,3380,1684501837610
read,3277,1684501837623
read,3102,1684501837626
read,3215,1684501837629
read,3383,1684501837644
read,3176,1684501837647
read,3339,1684501837654
read,3340,1684501837657
read,3049,1684501837664
read,3005,1684501837670
read,3024,1684501837673
read,4554,1684501837680
read,3889,1684501837689
read,3139,1684501837701
read,2979,1684501837716
read,4003,1684501837720
read,7295,1684501837730
read,3204,1684501837734
read,3029,1684501837743
read,2865,1684501837749
read,3064,1684501837755
read,3232,1684501837768
read,5697,1684501837777
read,3347,1684501837780
read,5173,1684501837799
read,2941,1684501837805
read,5018,1684501837810
read,3328,1684501837813
read,5025,1684501837824
read,2921,1684501837839
read,2962,1684501837842
read,5166,1684501837855
read,3203,1684501837858
read,3054,1684501837861
read,3212,1684501837868
read,3125,1684501837871
read,3129,1684501837874
read,3036,1684501837877
read,3130,1684501837880
read,2954,1684501837883
read,3252,1684501837897
read,3163,1684501837900
read,3085,1684501837912
read,3052,1684501837921
read,4125,1684501837926
read,3174,1684501837929
read,4846,1684501837934
read,3173,1684501837940
read,3119,1684501837949
read,2985,1684501837956
read,3017,1684501837966
read,2963,1684501837969
read,2929,1684501837972
read,4774,1684501837977
read,2993,1684501837980
read,3215,1684501837983
read,3164,1684501837990
read,3059,1684501837993
read,3725,1684501838002
read,3221,1684501838014
read,2977,1684501838020
read,3639,1684501838031
read,3303,1684501838061
read,3126,1684501838082
read,3539,1684501838086
read,6898,1684501838093
read,5620,1684501838105
read,3206,1684501838108
read,3100,1684501838111
read,3329,1684501838121
read,3036,1684501838124
read,3374,1684501838127
read,5685,1684501838136
read,3482,1684501838139
read,3022,1684501838142
read,3275,1684501838149
read,6146,1684501838155
read,3256,1684501838158
read,3757,1684501838162
read,3257,1684501838169
read,3236,1684501838178
read,4246,1684501838187
read,5237,1684501838192
read,5055,1684501838197
read,5112,1684501838202
read,5151,1684501838218
read,4973,1684501838228
read,3613,1684501838236
read,3151,1684501838245
read,6288,1684501838252
read,3064,1684501838258
read,5703,1684501838263
read,2970,1684501838269
read,2897,1684501838272
read,3191,1684501838283
read,6026,1684501838289
read,2914,1684501838292
read,3007,1684501838298
read,3057,1684501838304
read,3185,1684501838307
read,3238,1684501838323
read,3165,1684501838326
read,2973,1684501838345
read,3063,1684501838348
read,3004,1684501838357
read,2985,1684501838360
read,4937,1684501838365
read,3179,1684501838368
read,3107,1684501838371
read,3083,1684501838389
read,3015,1684501838392
read,2953,1684501838398
read,2945,1684501838401
read,3067,1684501838404
read,2932,1684501838407
read,2966,1684501838410
read,2971,1684501838421
read,2995,1684501838424
read,3086,1684501838431
read,3151,1684501838434
CLEANUP latency raw data: op, timestamp(ms), latency(us)
cleanup,2,1684501838434
UPDATE latency raw data: op, timestamp(ms), latency(us)
update,37635,1684501834064
update,7512,1684501834071
update,8174,1684501834080
update,7010,1684501834101
update,6533,1684501834108
update,6105,1684501834127
update,6760,1684501834133
update,7008,1684501834140
update,10872,1684501834157
update,5811,1684501834175
update,6037,1684501834181
update,5707,1684501834212
update,5329,1684501834218
update,9201,1684501834227
update,5662,1684501834244
update,9624,1684501834277
update,5583,1684501834283
update,7679,1684501834300
update,5565,1684501834305
update,5264,1684501834311
update,5603,1684501834345
update,6981,1684501834364
update,5180,1684501834370
update,4865,1684501834380
update,6363,1684501834386
update,5244,1684501834391
update,4831,1684501834396
update,7540,1684501834404
update,6036,1684501834410
update,4535,1684501834414
update,7986,1684501834451
update,6264,1684501834469
update,7987,1684501834482
update,4770,1684501834504
update,6170,1684501834520
update,10399,1684501834565
update,6092,1684501834571
update,5169,1684501834577
update,5274,1684501834587
update,5994,1684501834593
update,5643,1684501834599
update,6027,1684501834610
update,4681,1684501834614
update,4551,1684501834619
update,4570,1684501834624
update,7928,1684501834631
update,4654,1684501834645
update,4610,1684501834654
update,5376,1684501834666
update,4521,1684501834671
update,4382,1684501834705
update,5936,1684501834711
update,8864,1684501834725
update,8406,1684501834734
update,5101,1684501834744
update,4538,1684501834748
update,6177,1684501834764
update,4558,1684501834768
update,4201,1684501834782
update,4757,1684501834787
update,4362,1684501834791
update,4972,1684501834800
update,4729,1684501834805
update,7442,1684501834813
update,6650,1684501834833
update,4533,1684501834850
update,5337,1684501834864
update,4376,1684501834889
update,5160,1684501834894
update,4531,1684501834899
update,6839,1684501834906
update,4429,1684501834921
update,4085,1684501834934
update,4059,1684501834950
update,4007,1684501834954
update,6289,1684501834974
update,4136,1684501834992
update,4232,1684501835000
update,4804,1684501835014
update,5350,1684501835029
update,5640,1684501835034
update,5640,1684501835040
update,11040,1684501835051
update,5102,1684501835056
update,3906,1684501835080
update,4098,1684501835084
update,4430,1684501835101
update,4257,1684501835105
update,4043,1684501835114
update,3992,1684501835118
update,4069,1684501835130
update,4145,1684501835152
update,4531,1684501835157
update,4516,1684501835174
update,3955,1684501835187
update,4233,1684501835191
update,3880,1684501835203
update,4091,1684501835236
update,4048,1684501835240
update,4152,1684501835244
update,4345,1684501835249
update,4068,1684501835278
update,5117,1684501835292
update,4101,1684501835300
update,4453,1684501835329
update,4059,1684501835355
update,3982,1684501835359
update,4007,1684501835363
update,3932,1684501835371
update,5935,1684501835383
update,5578,1684501835400
update,12093,1684501835412
update,3939,1684501835416
update,4679,1684501835420
update,5184,1684501835432
update,4632,1684501835436
update,4130,1684501835446
update,4557,1684501835461
update,3996,1684501835481
update,6136,1684501835487
update,4316,1684501835499
update,4127,1684501835503
update,3935,1684501835511
update,3869,1684501835515
update,4011,1684501835519
update,3846,1684501835523
update,3936,1684501835531
update,4136,1684501835535
update,3858,1684501835539
update,4066,1684501835546
update,6220,1684501835553
update,5417,1684501835558
update,8860,1684501835567
update,8112,1684501835575
update,3938,1684501835583
update,3872,1684501835587
update,4100,1684501835599
update,3661,1684501835602
update,7343,1684501835614
update,3951,1684501835618
update,5157,1684501835629
update,5729,1684501835648
update,3781,1684501835659
update,5454,1684501835670
update,3809,1684501835695
update,3830,1684501835699
update,3837,1684501835719
update,3625,1684501835723
update,3843,1684501835727
update,3948,1684501835737
update,3621,1684501835741
update,3533,1684501835748
update,5320,1684501835760
update,7314,1684501835767
update,3937,1684501835771
update,3900,1684501835800
update,3766,1684501835804
update,4903,1684501835809
update,3694,1684501835820
update,3739,1684501835828
update,3842,1684501835831
update,4631,1684501835836
update,3581,1684501835850
update,3800,1684501835861
update,5177,1684501835866
update,3996,1684501835874
update,3837,1684501835892
update,6599,1684501835905
update,3694,1684501835909
update,4437,1684501835913
update,3651,1684501835917
update,3683,1684501835921
update,3680,1684501835924
update,6260,1684501835931
update,4646,1684501835935
update,3557,1684501835945
update,3682,1684501835948
update,3829,1684501835960
update,5871,1684501835965
update,3699,1684501835977
update,4366,1684501835981
update,4078,1684501835985
update,4474,1684501835990
update,3850,1684501835998
update,4441,1684501836002
update,4009,1684501836006
update,4527,1684501836019
update,5212,1684501836024
update,3813,1684501836028
update,3669,1684501836032
update,6433,1684501836042
update,4287,1684501836046
update,3692,1684501836050
update,5497,1684501836075
update,5714,1684501836081
update,3983,1684501836089
update,3783,1684501836098
update,3576,1684501836105
update,5488,1684501836111
update,3664,1684501836115
update,3639,1684501836122
update,3919,1684501836130
update,5678,1684501836139
update,3637,1684501836158
update,5117,1684501836167
update,3645,1684501836182
update,3495,1684501836186
update,3495,1684501836208
update,4109,1684501836212
update,3511,1684501836216
update,3602,1684501836219
update,6294,1684501836229
update,6967,1684501836240
update,3697,1684501836243
update,3576,1684501836247
update,3668,1684501836251
update,3735,1684501836254
update,4279,1684501836259
update,3563,1684501836266
update,6217,1684501836290
update,3442,1684501836294
update,3542,1684501836304
update,3777,1684501836314
update,4950,1684501836319
update,3748,1684501836323
update,5952,1684501836340
update,3891,1684501836359
update,3813,1684501836362
update,3740,1684501836366
update,4937,1684501836382
update,3606,1684501836385
update,3755,1684501836389
update,3737,1684501836397
update,3724,1684501836404
update,3695,1684501836408
update,3681,1684501836427
update,6242,1684501836433
update,3438,1684501836440
update,3893,1684501836447
update,3790,1684501836455
update,3498,1684501836462
update,5570,1684501836478
update,3353,1684501836481
update,3504,1684501836485
update,3637,1684501836489
update,3485,1684501836498
update,3719,1684501836502
update,3639,1684501836509
update,3336,1684501836513
update,4737,1684501836517
update,4809,1684501836522
update,4451,1684501836533
update,7491,1684501836561
update,3531,1684501836565
update,3564,1684501836568
update,6480,1684501836577
update,3981,1684501836589
update,3801,1684501836600
update,3551,1684501836604
update,4331,1684501836617
update,3637,1684501836620
update,3553,1684501836635
update,3414,1684501836638
update,3486,1684501836642
update,3500,1684501836652
update,5098,1684501836657
update,3938,1684501836661
update,3881,1684501836685
update,3695,1684501836688
update,3204,1684501836702
update,3295,1684501836708
update,3482,1684501836712
update,3482,1684501836715
update,3544,1684501836730
update,3601,1684501836737
update,4100,1684501836741
update,5312,1684501836747
update,3461,1684501836750
update,3622,1684501836754
update,3336,1684501836757
update,3270,1684501836764
update,3357,1684501836770
update,3301,1684501836777
update,7747,1684501836788
update,5191,1684501836794
update,3246,1684501836811
update,3477,1684501836821
update,3441,1684501836824
update,5703,1684501836830
update,3332,1684501836837
update,3481,1684501836843
update,6155,1684501836856
update,3415,1684501836870
update,3262,1684501836873
update,6532,1684501836880
update,3467,1684501836883
update,3454,1684501836887
update,3285,1684501836893
update,3973,1684501836897
update,3287,1684501836904
update,3395,1684501836910
update,3211,1684501836914
update,4618,1684501836918
update,3475,1684501836937
update,3655,1684501836941
update,3248,1684501836951
update,5467,1684501836957
update,3184,1684501836967
update,3420,1684501836971
update,3396,1684501836981
update,3505,1684501836984
update,3752,1684501836988
update,3131,1684501836991
update,3485,1684501836995
update,3642,1684501836999
update,3871,1684501837002
update,5189,1684501837008
update,3306,1684501837011
update,3321,1684501837018
update,3435,1684501837021
update,3408,1684501837030
update,3435,1684501837034
update,3601,1684501837041
update,3669,1684501837045
update,3386,1684501837059
update,3230,1684501837062
update,3050,1684501837068
update,3223,1684501837075
update,3337,1684501837078
update,3576,1684501837082
update,3230,1684501837092
update,3484,1684501837114
update,3251,1684501837118
update,3271,1684501837129
update,5467,1684501837134
update,3174,1684501837137
update,3280,1684501837141
update,3276,1684501837144
update,3349,1684501837147
update,3699,1684501837157
update,3132,1684501837160
update,3337,1684501837179
update,3217,1684501837183
update,3387,1684501837186
update,5708,1684501837192
update,7303,1684501837199
update,3038,1684501837202
update,3004,1684501837205
update,3010,1684501837208
update,3141,1684501837211
update,3165,1684501837221
update,3179,1684501837227
update,3239,1684501837235
update,3225,1684501837238
update,3196,1684501837245
update,3656,1684501837266
update,3517,1684501837269
update,8344,1684501837278
update,3971,1684501837291
update,3294,1684501837301
update,3169,1684501837304
update,6609,1684501837311
update,7024,1684501837318
update,3340,1684501837325
update,3207,1684501837351
update,3115,1684501837354
update,3680,1684501837358
update,3249,1684501837368
update,3115,1684501837384
update,3420,1684501837387
update,3162,1684501837397
update,3370,1684501837400
update,3272,1684501837404
update,3214,1684501837407
update,3283,1684501837410
update,7172,1684501837417
update,5668,1684501837426
update,3080,1684501837429
update,3283,1684501837433
update,3262,1684501837436
update,3440,1684501837439
update,5448,1684501837458
update,3190,1684501837465
update,5719,1684501837476
update,3246,1684501837489
update,3181,1684501837495
update,3222,1684501837502
update,3309,1684501837505
update,3355,1684501837512
update,3308,1684501837515
update,3190,1684501837528
update,3292,1684501837535
update,5738,1684501837551
update,3477,1684501837555
update,3285,1684501837562
update,3784,1684501837566
update,3195,1684501837569
update,4086,1684501837573
update,3270,1684501837576
update,3156,1684501837579
update,3115,1684501837582
update,5695,1684501837588
update,3271,1684501837606
update,3632,1684501837613
update,3145,1684501837616
update,3141,1684501837620
update,3126,1684501837632
update,3812,1684501837636
update,4132,1684501837640
update,3659,1684501837651
update,3305,1684501837661
update,3185,1684501837667
update,3005,1684501837676
update,3137,1684501837684
update,3117,1684501837692
update,3132,1684501837695
update,3228,1684501837698
update,3024,1684501837704
update,2915,1684501837707
update,2984,1684501837710
update,2861,1684501837713
update,3103,1684501837723
update,6378,1684501837740
update,2920,1684501837746
update,2853,1684501837752
update,3212,1684501837758
update,3740,1684501837762
update,3185,1684501837765
update,3109,1684501837771
update,2923,1684501837783
update,2826,1684501837786
update,7417,1684501837794
update,3113,1684501837802
update,2968,1684501837816
update,2923,1684501837819
update,2962,1684501837827
update,2984,1684501837830
update,3109,1684501837833
update,3202,1684501837837
update,3357,1684501837846
update,3514,1684501837850
update,3218,1684501837864
update,3082,1684501837886
update,4477,1684501837891
update,3213,1684501837894
update,5631,1684501837906
update,3049,1684501837909
update,3089,1684501837915
update,3151,1684501837918
update,3219,1684501837937
update,3069,1684501837943
update,3112,1684501837946
update,3191,1684501837953
update,3122,1684501837959
update,4531,1684501837963
update,3165,1684501837986
update,2975,1684501837996
update,3085,1684501837999
update,5241,1684501838008
update,3283,1684501838011
update,3197,1684501838017
update,3396,1684501838024
update,3548,1684501838027
update,3645,1684501838035
update,3217,1684501838038
update,4169,1684501838042
update,3219,1684501838045
update,3542,1684501838049
update,5205,1684501838054
update,3095,1684501838057
update,3088,1684501838064
update,4335,1684501838068
update,3964,1684501838072
update,4002,1684501838076
update,3175,1684501838079
update,3367,1684501838096
update,3308,1684501838099
update,3063,1684501838114
update,2935,1684501838117
update,3051,1684501838130
update,3122,1684501838146
update,3311,1684501838165
update,3095,1684501838172
update,3100,1684501838175
update,4157,1684501838182
update,5178,1684501838207
update,5570,1684501838213
update,5546,1684501838223
update,3862,1684501838232
update,3008,1684501838239
update,3068,1684501838242
update,3124,1684501838255
update,3034,1684501838267
update,7214,1684501838280
update,2986,1684501838295
update,3031,1684501838301
update,3215,1684501838310
update,3037,1684501838313
update,6150,1684501838320
update,3248,1684501838329
update,3250,1684501838332
update,3093,1684501838336
update,3262,1684501838339
update,3041,1684501838342
update,3107,1684501838351
update,3073,1684501838354
update,3011,1684501838374
update,3005,1684501838377
update,2915,1684501838380
update,5731,1684501838386
update,3196,1684501838395
update,8139,1684501838418
update,3235,1684501838428
[OVERALL], RunTime(ms), 5189
[OVERALL], Throughput(ops/sec), 192.7153594141453
[TOTAL_GCS_Copy], Count, 7
[TOTAL_GC_TIME_Copy], Time(ms), 20
[TOTAL_GC_TIME_%_Copy], Time(%), 0.3854307188282906
[TOTAL_GCS_MarkSweepCompact], Count, 0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.0
[TOTAL_GCs], Count, 7
[TOTAL_GC_TIME], Time(ms), 20
[TOTAL_GC_TIME_%], Time(%), 0.3854307188282906
[READ], Total Operations, 487
[READ], Below is a summary of latency in microseconds:, -1
[READ], Average, 5665.913757700206
[READ], Min, 2865
[READ], Max, 623012
[READ], p1, 2929
[READ], p5, 3004
[READ], p50, 3756
[READ], p90, 6463
[READ], p95, 7499
[READ], p99, 11129
[READ], p99.9, 623012
[READ], p99.99, 623012
[READ], Return=OK, 487
[CLEANUP], Total Operations, 1
[CLEANUP], Below is a summary of latency in microseconds:, -1
[CLEANUP], Average, 2.0
[CLEANUP], Min, 2
[CLEANUP], Max, 2
[CLEANUP], p1, 2
[CLEANUP], p5, 2
[CLEANUP], p50, 2
[CLEANUP], p90, 2
[CLEANUP], p95, 2
[CLEANUP], p99, 2
[CLEANUP], p99.9, 2
[CLEANUP], p99.99, 2
[UPDATE], Total Operations, 513
[UPDATE], Below is a summary of latency in microseconds:, -1
[UPDATE], Average, 4361.126705653021
[UPDATE], Min, 2826
[UPDATE], Max, 37635
[UPDATE], p1, 2920
[UPDATE], p5, 3038
[UPDATE], p50, 3783
[UPDATE], p90, 6217
[UPDATE], p95, 7314
[UPDATE], p99, 9624
[UPDATE], p99.9, 37635
[UPDATE], p99.99, 37635
[UPDATE], Return=OK, 513
