READ latency raw data: op, timestamp(ms), latency(us)
read,2986,1684076161052
read,3225,1684076161094
read,2918,1684076161097
read,7187,1684076161105
read,3614,1684076161154
read,3112,1684076161165
read,4014,1684076161169
read,4819,1684076161179
read,3163,1684076161197
read,3036,1684076161220
read,3577,1684076161223
read,3143,1684076161248
read,3196,1684076161271
read,7466,1684076161279
read,2989,1684076161287
read,3144,1684076161297
read,2960,1684076161300
read,7726,1684076161317
read,3854,1684076161326
read,2884,1684076161329
read,3630,1684076161394
read,3089,1684076161403
read,4693,1684076161414
read,3356,1684076161423
read,3371,1684076161441
read,2963,1684076161455
read,2945,1684076161458
read,3155,1684076161488
read,3234,1684076161498
read,3326,1684076161501
read,3357,1684076161510
read,6774,1684076161524
read,3275,1684076161527
read,3101,1684076161531
read,3181,1684076161540
read,3723,1684076161558
read,5737,1684076161563
read,8760,1684076161606
read,3879,1684076161610
read,4007,1684076161614
read,4136,1684076161685
read,3722,1684076161705
read,4796,1684076161717
read,3566,1684076161728
read,3831,1684076161738
read,6970,1684076161752
read,3913,1684076161756
read,3838,1684076161773
read,3160,1684076161776
read,7784,1684076161799
read,10534,1684076161810
read,3813,1684076161823
read,3207,1684076161826
read,15383,1684076161847
read,4390,1684076161851
read,3539,1684076161876
read,3277,1684076161880
read,4113,1684076161884
read,3318,1684076161887
read,3891,1684076161913
read,3278,1684076161917
read,5257,1684076161940
read,3566,1684076161943
read,3530,1684076161947
read,3175,1684076161955
read,4199,1684076161968
read,3244,1684076161972
read,8111,1684076161980
read,3444,1684076161996
read,7662,1684076162004
read,3374,1684076162043
read,3303,1684076162047
read,3444,1684076162050
read,3641,1684076162073
read,3236,1684076162089
read,3344,1684076162092
read,3587,1684076162100
read,2997,1684076162103
read,3536,1684076162123
read,3686,1684076162127
read,2991,1684076162130
read,3984,1684076162146
read,3316,1684076162149
read,2946,1684076162176
read,3562,1684076162190
read,3295,1684076162208
read,4743,1684076162221
read,3126,1684076162231
read,2979,1684076162234
read,3186,1684076162244
read,3816,1684076162260
read,3130,1684076162263
read,2960,1684076162266
read,3087,1684076162275
read,2930,1684076162278
read,2972,1684076162296
read,2690,1684076162298
read,2847,1684076162301
read,4434,1684076162324
read,2861,1684076162334
read,2963,1684076162342
read,3116,1684076162354
read,2837,1684076162368
read,3411,1684076162413
read,2949,1684076162427
read,2899,1684076162441
read,4852,1684076162450
read,3024,1684076162453
read,7512,1684076162477
read,3065,1684076162480
read,3602,1684076162484
read,3302,1684076162493
read,4232,1684076162497
read,2949,1684076162508
read,3125,1684076162522
read,2985,1684076162545
read,3019,1684076162548
read,2876,1684076162550
read,3863,1684076162554
read,2773,1684076162569
read,2724,1684076162582
read,2537,1684076162595
read,2767,1684076162605
read,3220,1684076162608
read,3002,1684076162653
read,3849,1684076162657
read,3212,1684076162696
read,4177,1684076162733
read,2958,1684076162741
read,2798,1684076162743
read,2767,1684076162746
read,2828,1684076162758
read,2824,1684076162761
read,2723,1684076162763
read,2694,1684076162766
read,3000,1684076162775
read,2826,1684076162778
read,2863,1684076162798
read,2892,1684076162801
read,3173,1684076162821
read,2587,1684076162824
read,2841,1684076162835
read,2982,1684076162844
read,3207,1684076162847
read,2596,1684076162856
read,2795,1684076162870
read,5005,1684076162880
read,2642,1684076162895
read,2508,1684076162897
read,3671,1684076162901
read,10123,1684076162911
read,2988,1684076162923
read,2710,1684076162932
read,2648,1684076162948
read,2770,1684076162967
read,2796,1684076162979
read,2895,1684076162998
read,2946,1684076163001
read,2558,1684076163008
read,2668,1684076163018
read,3287,1684076163022
read,2508,1684076163028
read,2514,1684076163031
read,5671,1684076163036
read,2994,1684076163059
read,2734,1684076163061
read,2885,1684076163064
read,2869,1684076163067
read,2746,1684076163070
read,3264,1684076163073
read,4007,1684076163077
read,7494,1684076163085
read,2626,1684076163087
read,2756,1684076163090
read,5380,1684076163113
read,2917,1684076163115
read,2703,1684076163129
read,2642,1684076163154
read,2862,1684076163184
read,2747,1684076163197
read,2944,1684076163234
read,2714,1684076163236
read,8160,1684076163244
read,2844,1684076163252
read,3503,1684076163256
read,2861,1684076163265
read,2720,1684076163273
read,2793,1684076163282
read,2723,1684076163295
read,2576,1684076163297
read,2877,1684076163324
read,7574,1684076163357
read,2786,1684076163413
read,2726,1684076163416
read,2378,1684076163430
read,2657,1684076163432
read,2518,1684076163435
read,3994,1684076163446
read,2618,1684076163459
read,2935,1684076163468
read,2723,1684076163499
read,4120,1684076163503
read,2755,1684076163506
read,2641,1684076163513
read,7776,1684076163521
read,3614,1684076163530
read,7292,1684076163542
read,9451,1684076163552
read,3212,1684076163555
read,2753,1684076163558
read,2617,1684076163560
read,2517,1684076163567
read,2547,1684076163570
read,2726,1684076163582
read,2488,1684076163584
read,5552,1684076163595
read,3695,1684076163598
read,2968,1684076163601
read,2762,1684076163604
read,2826,1684076163607
read,2712,1684076163610
read,3034,1684076163613
read,2629,1684076163615
read,2845,1684076163624
read,2938,1684076163671
read,2740,1684076163678
read,2889,1684076163692
read,3947,1684076163700
read,6001,1684076163734
read,3029,1684076163737
read,2758,1684076163771
read,2838,1684076163782
read,2773,1684076163785
read,2754,1684076163788
read,2713,1684076163791
read,6686,1684076163817
read,2817,1684076163820
read,2749,1684076163823
read,2788,1684076163846
CLEANUP latency raw data: op, timestamp(ms), latency(us)
cleanup,2,1684076163847
UPDATE latency raw data: op, timestamp(ms), latency(us)
update,44766,1684076158303
update,9534,1684076158328
update,16548,1684076158344
update,8917,1684076158353
update,8191,1684076158368
update,12921,1684076158424
update,8594,1684076158483
update,11584,1684076158494
update,14926,1684076158516
update,8333,1684076158530
update,11741,1684076158548
update,9386,1684076158577
update,7874,1684076158607
update,8241,1684076158626
update,8064,1684076158639
update,8293,1684076158648
update,9084,1684076158682
update,9424,1684076158691
update,11099,1684076158708
update,8264,1684076158717
update,11075,1684076158736
update,6790,1684076158743
update,11815,1684076158755
update,7254,1684076158770
update,9741,1684076158784
update,8974,1684076158802
update,8036,1684076158829
update,8326,1684076158837
update,8751,1684076158854
update,5929,1684076158860
update,6319,1684076158875
update,12769,1684076158888
update,5896,1684076158900
update,5962,1684076158906
update,5806,1684076158912
update,5526,1684076158917
update,11418,1684076158934
update,5921,1684076158940
update,7940,1684076158948
update,5809,1684076158954
update,9563,1684076158963
update,9216,1684076158977
update,9657,1684076158987
update,5580,1684076159004
update,5492,1684076159010
update,5711,1684076159021
update,6304,1684076159035
update,5190,1684076159051
update,11279,1684076159066
update,5091,1684076159091
update,6194,1684076159101
update,6628,1684076159121
update,5816,1684076159127
update,6109,1684076159133
update,6547,1684076159145
update,12513,1684076159167
update,7769,1684076159174
update,5344,1684076159191
update,5954,1684076159200
update,5469,1684076159223
update,6153,1684076159229
update,5224,1684076159238
update,6061,1684076159270
update,4882,1684076159278
update,9501,1684076159288
update,8208,1684076159300
update,5011,1684076159305
update,5359,1684076159314
update,13391,1684076159331
update,8644,1684076159351
update,8792,1684076159359
update,7022,1684076159379
update,4900,1684076159392
update,10595,1684076159403
update,9563,1684076159419
update,8999,1684076159428
update,4833,1684076159436
update,11122,1684076159451
update,6191,1684076159462
update,8567,1684076159476
update,10677,1684076159487
update,5674,1684076159492
update,4913,1684076159509
update,4626,1684076159534
update,9141,1684076159547
update,8068,1684076159562
update,5309,1684076159584
update,5178,1684076159616
update,10143,1684076159626
update,4993,1684076159631
update,4833,1684076159636
update,5053,1684076159641
update,4975,1684076159646
update,5416,1684076159659
update,8146,1684076159671
update,13191,1684076159695
update,8754,1684076159704
update,4551,1684076159712
update,5554,1684076159721
update,5038,1684076159745
update,6725,1684076159752
update,4858,1684076159771
update,6745,1684076159778
update,6401,1684076159787
update,5009,1684076159793
update,4847,1684076159820
update,4862,1684076159825
update,6173,1684076159836
update,12411,1684076159848
update,8360,1684076159857
update,4869,1684076159894
update,8972,1684076159903
update,8353,1684076159911
update,5240,1684076159920
update,6963,1684076159927
update,10935,1684076159941
update,6430,1684076159948
update,7150,1684076159959
update,4915,1684076159964
update,7215,1684076159975
update,4547,1684076159979
update,4755,1684076159999
update,10072,1684076160009
update,7720,1684076160017
update,9127,1684076160026
update,5878,1684076160036
update,8869,1684076160049
update,5957,1684076160059
update,8071,1684076160067
update,9439,1684076160076
update,5190,1684076160082
update,8602,1684076160094
update,5226,1684076160103
update,4789,1684076160131
update,5131,1684076160155
update,10615,1684076160166
update,6688,1684076160176
update,4731,1684076160181
update,8019,1684076160189
update,7274,1684076160196
update,4663,1684076160201
update,12731,1684076160214
update,9124,1684076160223
update,6965,1684076160246
update,5044,1684076160251
update,7537,1684076160258
update,6326,1684076160283
update,6258,1684076160292
update,4611,1684076160300
update,9284,1684076160309
update,4704,1684076160324
update,4590,1684076160337
update,4686,1684076160345
update,5995,1684076160363
update,6512,1684076160370
update,11645,1684076160385
update,5215,1684076160405
update,8772,1684076160413
update,7295,1684076160426
update,4859,1684076160431
update,5225,1684076160440
update,7964,1684076160451
update,7025,1684076160470
update,4471,1684076160474
update,7048,1684076160481
update,7063,1684076160492
update,5375,1684076160510
update,6518,1684076160525
update,5748,1684076160530
update,6372,1684076160540
update,6133,1684076160549
update,4589,1684076160560
update,4499,1684076160565
update,4655,1684076160569
update,11505,1684076160581
update,4586,1684076160596
update,7387,1684076160603
update,12100,1684076160615
update,6676,1684076160622
update,4642,1684076160630
update,7170,1684076160653
update,4888,1684076160658
update,4462,1684076160675
update,6584,1684076160684
update,4393,1684076160689
update,4952,1684076160694
update,4464,1684076160701
update,6668,1684076160711
update,4518,1684076160716
update,4563,1684076160720
update,8911,1684076160732
update,7459,1684076160744
update,4520,1684076160752
update,6487,1684076160758
update,4794,1684076160782
update,4824,1684076160787
update,6212,1684076160806
update,6054,1684076160813
update,8208,1684076160824
update,6236,1684076160830
update,4666,1684076160835
update,8641,1684076160847
update,5637,1684076160863
update,5619,1684076160878
update,5919,1684076160884
update,6153,1684076160896
update,4571,1684076160932
update,4675,1684076160942
update,7847,1684076160953
update,4637,1684076160958
update,4443,1684076160965
update,6554,1684076160985
update,4454,1684076160989
update,7888,1684076161011
update,6834,1684076161018
update,4570,1684076161026
update,9560,1684076161045
update,5512,1684076161058
update,6303,1684076161064
update,4785,1684076161069
update,6389,1684076161075
update,4561,1684076161080
update,4491,1684076161084
update,5998,1684076161090
update,8429,1684076161113
update,4663,1684076161118
update,7724,1684076161126
update,4296,1684076161130
update,4458,1684076161135
update,5947,1684076161141
update,5005,1684076161146
update,4520,1684076161150
update,8006,1684076161162
update,4657,1684076161174
update,7537,1684076161186
update,7170,1684076161193
update,9802,1684076161206
update,6038,1684076161212
update,4364,1684076161217
update,6741,1684076161230
update,9489,1684076161240
update,4865,1684076161245
update,9115,1684076161257
update,6474,1684076161263
update,4686,1684076161268
update,4922,1684076161284
update,6753,1684076161294
update,4700,1684076161305
update,4598,1684076161309
update,4968,1684076161322
update,4596,1684076161334
update,7619,1684076161341
update,10331,1684076161352
update,5101,1684076161357
update,10649,1684076161367
update,8285,1684076161376
update,6796,1684076161383
update,7525,1684076161390
update,6153,1684076161400
update,5441,1684076161409
update,5814,1684076161419
update,4953,1684076161428
update,9874,1684076161438
update,5102,1684076161446
update,5859,1684076161452
update,8167,1684076161466
update,7312,1684076161474
update,11475,1684076161485
update,6369,1684076161495
update,5053,1684076161506
update,7334,1684076161517
update,6042,1684076161537
update,5853,1684076161546
update,8105,1684076161554
update,6182,1684076161570
update,8429,1684076161578
update,8854,1684076161587
update,9858,1684076161597
update,9673,1684076161623
update,9839,1684076161633
update,6287,1684076161640
update,8200,1684076161648
update,8186,1684076161656
update,6964,1684076161663
update,7828,1684076161671
update,9954,1684076161681
update,8375,1684076161694
update,7115,1684076161701
update,7478,1684076161712
update,7887,1684076161725
update,5284,1684076161734
update,7113,1684076161745
update,6670,1684076161763
update,6254,1684076161769
update,9547,1684076161785
update,5652,1684076161791
update,9353,1684076161819
update,5142,1684076161831
update,7284,1684076161858
update,7975,1684076161867
update,5482,1684076161873
update,7125,1684076161894
update,7006,1684076161901
update,7891,1684076161909
update,11930,1684076161928
update,5717,1684076161934
update,5449,1684076161952
update,8626,1684076161964
update,13323,1684076161993
update,6350,1684076162011
update,9012,1684076162020
update,6278,1684076162026
update,6840,1684076162033
update,7188,1684076162040
update,12218,1684076162063
update,6879,1684076162070
update,5171,1684076162079
update,6621,1684076162085
update,4915,1684076162097
update,6794,1684076162110
update,9288,1684076162120
update,6586,1684076162137
update,5397,1684076162142
update,8425,1684076162158
update,5679,1684076162163
update,9047,1684076162173
update,11072,1684076162187
update,5131,1684076162195
update,9233,1684076162205
update,8063,1684076162216
update,6614,1684076162227
update,7509,1684076162241
update,6990,1684076162251
update,4994,1684076162256
update,4628,1684076162271
update,9761,1684076162288
update,5221,1684076162293
update,6183,1684076162308
update,12183,1684076162320
update,6688,1684076162331
update,5541,1684076162339
update,8397,1684076162351
update,4965,1684076162359
update,6655,1684076162366
update,5004,1684076162373
update,9569,1684076162383
update,4575,1684076162388
update,5333,1684076162393
update,6051,1684076162399
update,4470,1684076162404
update,5968,1684076162410
update,5061,1684076162418
update,6459,1684076162425
update,4661,1684076162432
update,5732,1684076162438
update,4496,1684076162445
update,5493,1684076162459
update,5933,1684076162465
update,4600,1684076162469
update,5756,1684076162489
update,8493,1684076162505
update,9938,1684076162518
update,8934,1684076162530
update,6390,1684076162537
update,4621,1684076162542
update,7442,1684076162562
update,4651,1684076162567
update,6017,1684076162575
update,4326,1684076162580
update,5948,1684076162588
update,4502,1684076162593
update,6790,1684076162602
update,4512,1684076162613
update,5853,1684076162619
update,4424,1684076162624
update,15681,1684076162639
update,4822,1684076162644
update,5859,1684076162650
update,7393,1684076162664
update,4873,1684076162669
update,5937,1684076162675
update,4590,1684076162680
update,7895,1684076162688
update,4945,1684076162693
update,7345,1684076162703
update,7325,1684076162711
update,6494,1684076162717
update,4546,1684076162722
update,6802,1684076162729
update,4647,1684076162738
update,8888,1684076162755
update,5457,1684076162772
update,6504,1684076162784
update,5487,1684076162790
update,5657,1684076162795
update,12666,1684076162814
update,4584,1684076162818
update,8201,1684076162832
update,5882,1684076162841
update,6281,1684076162854
update,4266,1684076162860
update,6950,1684076162867
update,4387,1684076162875
update,6042,1684076162886
update,6600,1684076162892
update,8236,1684076162920
update,6382,1684076162929
update,4510,1684076162936
update,5422,1684076162942
update,4111,1684076162946
update,6206,1684076162955
update,4363,1684076162959
update,5486,1684076162964
update,4180,1684076162971
update,5182,1684076162977
update,4198,1684076162984
update,5654,1684076162989
update,6160,1684076162995
update,4366,1684076163006
update,7312,1684076163016
update,4099,1684076163026
update,19114,1684076163056
update,6294,1684076163096
update,4622,1684076163101
update,6108,1684076163107
update,4956,1684076163121
update,5631,1684076163127
update,4362,1684076163134
update,5368,1684076163139
update,8068,1684076163147
update,4550,1684076163152
update,5665,1684076163160
update,4457,1684076163165
update,6028,1684076163171
update,4402,1684076163175
update,6026,1684076163181
update,4464,1684076163188
update,5361,1684076163194
update,4492,1684076163201
update,7519,1684076163209
update,5547,1684076163214
update,7674,1684076163222
update,8630,1684076163231
update,4859,1684076163249
update,6517,1684076163262
update,4789,1684076163270
update,6392,1684076163279
update,5580,1684076163287
update,4729,1684076163292
update,11302,1684076163309
update,4717,1684076163314
update,7235,1684076163321
update,7416,1684076163331
update,6399,1684076163338
update,4649,1684076163344
update,5466,1684076163349
update,6300,1684076163363
update,4547,1684076163368
update,6652,1684076163374
update,4688,1684076163379
update,5846,1684076163385
update,6733,1684076163392
update,5093,1684076163397
update,6674,1684076163403
update,6821,1684076163410
update,7033,1684076163423
update,4476,1684076163427
update,7217,1684076163442
update,5763,1684076163452
update,4507,1684076163456
update,6195,1684076163465
update,7096,1684076163475
update,7103,1684076163482
update,4268,1684076163487
update,4390,1684076163491
update,5302,1684076163496
update,4265,1684076163510
update,6033,1684076163527
update,4405,1684076163535
update,4539,1684076163565
update,9059,1684076163579
update,4865,1684076163589
update,6033,1684076163621
update,7787,1684076163632
update,4480,1684076163637
update,5525,1684076163642
update,11686,1684076163654
update,4552,1684076163658
update,9519,1684076163668
update,4365,1684076163675
update,5426,1684076163683
update,5432,1684076163689
update,4480,1684076163696
update,8159,1684076163708
update,4810,1684076163713
update,6590,1684076163720
update,7638,1684076163728
update,5916,1684076163743
update,6444,1684076163749
update,4782,1684076163754
update,8135,1684076163762
update,6549,1684076163769
update,8245,1684076163780
update,10731,1684076163801
update,4846,1684076163806
update,4408,1684076163811
update,9684,1684076163833
update,4658,1684076163837
update,6135,1684076163844
[OVERALL], RunTime(ms), 6574
[OVERALL], Throughput(ops/sec), 152.114390021296
[TOTAL_GCS_Copy], Count, 6
[TOTAL_GC_TIME_Copy], Time(ms), 23
[TOTAL_GC_TIME_%_Copy], Time(%), 0.34986309704898083
[TOTAL_GCS_MarkSweepCompact], Count, 0
[TOTAL_GC_TIME_MarkSweepCompact], Time(ms), 0
[TOTAL_GC_TIME_%_MarkSweepCompact], Time(%), 0.0
[TOTAL_GCs], Count, 6
[TOTAL_GC_TIME], Time(ms), 23
[TOTAL_GC_TIME_%], Time(%), 0.34986309704898083
[READ], Total Operations, 491
[READ], Below is a summary of latency in microseconds:, -1
[READ], Average, 5773.087576374745
[READ], Min, 2378
[READ], Max, 778425
[READ], p1, 2514
[READ], p5, 2694
[READ], p50, 3409
[READ], p90, 7230
[READ], p95, 8370
[READ], p99, 12703
[READ], p99.9, 778425
[READ], p99.99, 778425
[READ], Return=OK, 491
[CLEANUP], Total Operations, 1
[CLEANUP], Below is a summary of latency in microseconds:, -1
[CLEANUP], Average, 2.0
[CLEANUP], Min, 2
[CLEANUP], Max, 2
[CLEANUP], p1, 2
[CLEANUP], p5, 2
[CLEANUP], p50, 2
[CLEANUP], p90, 2
[CLEANUP], p95, 2
[CLEANUP], p99, 2
[CLEANUP], p99.9, 2
[CLEANUP], p99.99, 2
[UPDATE], Total Operations, 509
[UPDATE], Below is a summary of latency in microseconds:, -1
[UPDATE], Average, 6863.365422396857
[UPDATE], Min, 4099
[UPDATE], Max, 44766
[UPDATE], p1, 4266
[UPDATE], p5, 4462
[UPDATE], p50, 6236
[UPDATE], p90, 9673
[UPDATE], p95, 11418
[UPDATE], p99, 13391
[UPDATE], p99.9, 44766
[UPDATE], p99.99, 44766
[UPDATE], Return=OK, 509
